,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
515,GO_Biological_Process_2023,Intestinal Cholesterol Absorption (GO:0030299),1/9,0.096829544159641,0.2952748837111487,0,0,11.030691964285714,25.75449404712505,AKR1C1
516,GO_Biological_Process_2023,Muscle Cell Migration (GO:0014812),1/9,0.096829544159641,0.2952748837111487,0,0,11.030691964285714,25.75449404712505,THBS4
518,GO_Biological_Process_2023,Negative Regulation Of Extracellular Matrix Organization (GO:1903054),1/9,0.096829544159641,0.2952748837111487,0,0,11.030691964285714,25.75449404712505,CST3
520,GO_Biological_Process_2023,Negative Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014067),1/9,0.096829544159641,0.2952748837111487,0,0,11.030691964285714,25.75449404712505,NOP53
509,GO_Biological_Process_2023,Regulation Of Viral-Induced Cytoplasmic Pattern Recognition Receptor Signaling Pathway (GO:0039531),1/9,0.096829544159641,0.2952748837111487,0,0,11.030691964285714,25.75449404712505,NOP53
521,GO_Biological_Process_2023,Oligosaccharide Catabolic Process (GO:0009313),1/9,0.096829544159641,0.2952748837111487,0,0,11.030691964285714,25.75449404712505,MAN2C1
522,GO_Biological_Process_2023,Phosphatidylethanolamine Acyl-Chain Remodeling (GO:0036152),1/9,0.096829544159641,0.2952748837111487,0,0,11.030691964285714,25.75449404712505,LPGAT1
523,GO_Biological_Process_2023,Phosphatidylglycerol Biosynthetic Process (GO:0006655),1/9,0.096829544159641,0.2952748837111487,0,0,11.030691964285714,25.75449404712505,GPAM
524,GO_Biological_Process_2023,Positive Regulation Of Mesenchymal Cell Proliferation (GO:0002053),1/9,0.096829544159641,0.2952748837111487,0,0,11.030691964285714,25.75449404712505,LRP5
525,GO_Biological_Process_2023,Primary Alcohol Catabolic Process (GO:0034310),1/9,0.096829544159641,0.2952748837111487,0,0,11.030691964285714,25.75449404712505,AKR1C3
519,GO_Biological_Process_2023,Negative Regulation Of Humoral Immune Response Mediated By Circulating Immunoglobulin (GO:0002924),1/9,0.096829544159641,0.2952748837111487,0,0,11.030691964285714,25.75449404712505,CD46
508,GO_Biological_Process_2023,Cellular Response To Purine-Containing Compound (GO:0071415),1/9,0.096829544159641,0.2952748837111487,0,0,11.030691964285714,25.75449404712505,CLU
511,GO_Biological_Process_2023,Excitatory Synapse Assembly (GO:1904861),1/9,0.096829544159641,0.2952748837111487,0,0,11.030691964285714,25.75449404712505,SHANK3
506,GO_Biological_Process_2023,Calcium Ion Transport Into Cytosol (GO:0060402),1/9,0.096829544159641,0.2952748837111487,0,0,11.030691964285714,25.75449404712505,CACNA2D1
490,GO_Biological_Process_2023,Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173),2/45,0.0910707276264823,0.2952748837111487,0,0,4.115549066638857,9.861344687145277,PTPN11;SOS1
491,GO_Biological_Process_2023,Hexose Metabolic Process (GO:0019318),2/45,0.0910707276264823,0.2952748837111487,0,0,4.115549066638857,9.861344687145277,APOD;ALDOC
492,GO_Biological_Process_2023,Regulation Of Fibroblast Proliferation (GO:0048145),2/46,0.0945308277270119,0.2952748837111487,0,0,4.0218100285364855,9.486763247261196,AQP1;DDR2
493,GO_Biological_Process_2023,T Cell Differentiation (GO:0030217),2/46,0.0945308277270119,0.2952748837111487,0,0,4.0218100285364855,9.486763247261196,LEP;PIK3R1
507,GO_Biological_Process_2023,Regulation Of Tau-Protein Kinase Activity (GO:1902947),1/9,0.096829544159641,0.2952748837111487,0,0,11.030691964285714,25.75449404712505,CLU
495,GO_Biological_Process_2023,Response To Hydrogen Peroxide (GO:0042542),2/46,0.0945308277270119,0.2952748837111487,0,0,4.0218100285364855,9.486763247261196,CLU;AQP1
496,GO_Biological_Process_2023,Epithelial Cell Migration (GO:0010631),2/46,0.0945308277270119,0.2952748837111487,0,0,4.0218100285364855,9.486763247261196,FSTL1;LOXL2
497,GO_Biological_Process_2023,Homotypic Cell-Cell Adhesion (GO:0034109),2/46,0.0945308277270119,0.2952748837111487,0,0,4.0218100285364855,9.486763247261196,FLNA;MYH9
498,GO_Biological_Process_2023,Regulation Of Complement Activation (GO:0030449),1/9,0.096829544159641,0.2952748837111487,0,0,11.030691964285714,25.75449404712505,CFH
494,GO_Biological_Process_2023,Cardiac Conduction (GO:0061337),2/46,0.0945308277270119,0.2952748837111487,0,0,4.0218100285364855,9.486763247261196,CACNA2D1;SCN4B
499,GO_Biological_Process_2023,Regulation Of Complement-Dependent Cytotoxicity (GO:1903659),1/9,0.096829544159641,0.2952748837111487,0,0,11.030691964285714,25.75449404712505,CFH
500,GO_Biological_Process_2023,Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900101),1/9,0.096829544159641,0.2952748837111487,0,0,11.030691964285714,25.75449404712505,PIK3R1
501,GO_Biological_Process_2023,Regulation Of Hair Cycle (GO:0042634),1/9,0.096829544159641,0.2952748837111487,0,0,11.030691964285714,25.75449404712505,PER1
502,GO_Biological_Process_2023,Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001910),1/9,0.096829544159641,0.2952748837111487,0,0,11.030691964285714,25.75449404712505,LEP
503,GO_Biological_Process_2023,Regulation Of Long-Term Synaptic Depression (GO:1900452),1/9,0.096829544159641,0.2952748837111487,0,0,11.030691964285714,25.75449404712505,SHANK3
505,GO_Biological_Process_2023,Biomineral Tissue Development (GO:0031214),1/9,0.096829544159641,0.2952748837111487,0,0,11.030691964285714,25.75449404712505,DDR2
504,GO_Biological_Process_2023,Regulation Of Natural Killer Cell Proliferation (GO:0032817),1/9,0.096829544159641,0.2952748837111487,0,0,11.030691964285714,25.75449404712505,LEP
526,GO_Biological_Process_2023,Secondary Alcohol Metabolic Process (GO:1902652),2/47,0.0980282907186423,0.2983631467034199,0,0,3.9322371699053313,9.13261752862418,IDH1;CES1
527,GO_Biological_Process_2023,Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162),3/98,0.0986072655996875,0.2995569204960204,0,0,2.799431009957326,6.485190802689347,FABP4;SCD;LEP
553,GO_Biological_Process_2023,Monocyte Differentiation (GO:0030224),1/10,0.1069947692716383,0.3010870349328207,0,0,9.804563492063492,21.912957536249337,MYH9
554,GO_Biological_Process_2023,Negative Regulation Of Centrosome Duplication (GO:0010826),1/10,0.1069947692716383,0.3010870349328207,0,0,9.804563492063492,21.912957536249337,NPM1
555,GO_Biological_Process_2023,Negative Regulation Of Inclusion Body Assembly (GO:0090084),1/10,0.1069947692716383,0.3010870349328207,0,0,9.804563492063492,21.912957536249337,HSPA1A
556,GO_Biological_Process_2023,Negative Regulation Of Lymphocyte Migration (GO:2000402),1/10,0.1069947692716383,0.3010870349328207,0,0,9.804563492063492,21.912957536249337,APOD
557,GO_Biological_Process_2023,Negative Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway (GO:1901029),1/10,0.1069947692716383,0.3010870349328207,0,0,9.804563492063492,21.912957536249337,HSPA1A
559,GO_Biological_Process_2023,Positive Regulation Of Cholesterol Metabolic Process (GO:0090205),1/10,0.1069947692716383,0.3010870349328207,0,0,9.804563492063492,21.912957536249337,CES1
558,GO_Biological_Process_2023,Negative Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0060394),1/10,0.1069947692716383,0.3010870349328207,0,0,9.804563492063492,21.912957536249337,PMEPA1
552,GO_Biological_Process_2023,Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0048009),1/10,0.1069947692716383,0.3010870349328207,0,0,9.804563492063492,21.912957536249337,PIK3R1
560,GO_Biological_Process_2023,Positive Regulation Of Chondrocyte Differentiation (GO:0032332),1/10,0.1069947692716383,0.3010870349328207,0,0,9.804563492063492,21.912957536249337,LOXL2
540,GO_Biological_Process_2023,Regulation Of Long-Term Neuronal Synaptic Plasticity (GO:0048169),1/10,0.1069947692716383,0.3010870349328207,0,0,9.804563492063492,21.912957536249337,SHANK3
562,GO_Biological_Process_2023,Positive Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway (GO:1901030),1/10,0.1069947692716383,0.3010870349328207,0,0,9.804563492063492,21.912957536249337,HIP1R
563,GO_Biological_Process_2023,Positive Regulation Of Transforming Growth Factor Beta Production (GO:0071636),1/10,0.1069947692716383,0.3010870349328207,0,0,9.804563492063492,21.912957536249337,CD46
564,GO_Biological_Process_2023,Progesterone Receptor Signaling Pathway (GO:0050847),1/10,0.1069947692716383,0.3010870349328207,0,0,9.804563492063492,21.912957536249337,YAP1
565,GO_Biological_Process_2023,Prostaglandin Transport (GO:0015732),1/10,0.1069947692716383,0.3010870349328207,0,0,9.804563492063492,21.912957536249337,LEP
566,GO_Biological_Process_2023,Protein Kinase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007205),1/10,0.1069947692716383,0.3010870349328207,0,0,9.804563492063492,21.912957536249337,PLPP1
567,GO_Biological_Process_2023,Receptor-Mediated Endocytosis Of Virus By Host Cell (GO:0019065),1/10,0.1069947692716383,0.3010870349328207,0,0,9.804563492063492,21.912957536249337,CAV2
568,GO_Biological_Process_2023,Regulation Of Biosynthetic Process (GO:0009889),1/10,0.1069947692716383,0.3010870349328207,0,0,9.804563492063492,21.912957536249337,THRSP
569,GO_Biological_Process_2023,Regulation Of Calcium Ion Transmembrane Transport Via High Voltage-Gated Calcium Channel (GO:1902514),1/10,0.1069947692716383,0.3010870349328207,0,0,9.804563492063492,21.912957536249337,CACNA2D1
551,GO_Biological_Process_2023,Hematopoietic Stem Cell Proliferation (GO:0071425),1/10,0.1069947692716383,0.3010870349328207,0,0,9.804563492063492,21.912957536249337,SFRP2
561,GO_Biological_Process_2023,Positive Regulation Of Dendrite Development (GO:1900006),1/10,0.1069947692716383,0.3010870349328207,0,0,9.804563492063492,21.912957536249337,VLDLR
550,GO_Biological_Process_2023,Fatty Acid Homeostasis (GO:0055089),1/10,0.1069947692716383,0.3010870349328207,0,0,9.804563492063492,21.912957536249337,DGAT2
533,GO_Biological_Process_2023,Antibacterial Humoral Response (GO:0019731),2/49,0.1051302519537576,0.3010870349328207,0,0,3.764526285659765,8.479803270858644,FAU;RPL39
548,GO_Biological_Process_2023,Steroid Hormone Mediated Signaling Pathway (GO:0043401),1/10,0.1069947692716383,0.3010870349328207,0,0,9.804563492063492,21.912957536249337,PLPP1
528,GO_Biological_Process_2023,Cellular Response To Insulin Stimulus (GO:0032869),3/99,0.1008882373010994,0.3010870349328207,0,0,2.7701295045045047,6.353962213206847,CAV2;PDK4;PIK3R1
529,GO_Biological_Process_2023,Cellular Response To Mechanical Stimulus (GO:0071260),2/48,0.1015618473633757,0.3010870349328207,0,0,3.846558783388575,8.79741586697127,PDE2A;AQP1
530,GO_Biological_Process_2023,Oligosaccharide Metabolic Process (GO:0009311),2/48,0.1015618473633757,0.3010870349328207,0,0,3.846558783388575,8.79741586697127,MAN2C1;ST6GALNAC6
531,GO_Biological_Process_2023,Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379),2/48,0.1015618473633757,0.3010870349328207,0,0,3.846558783388575,8.79741586697127,AKR1C1;AKR1C3
549,GO_Biological_Process_2023,Synaptic Vesicle Transport (GO:0048489),1/10,0.1069947692716383,0.3010870349328207,0,0,9.804563492063492,21.912957536249337,KIF5B
534,GO_Biological_Process_2023,Fatty Acid Beta-Oxidation (GO:0006635),2/49,0.1051302519537576,0.3010870349328207,0,0,3.764526285659765,8.479803270858644,ACOX1;ECHDC1
535,GO_Biological_Process_2023,Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043154),2/49,0.1051302519537576,0.3010870349328207,0,0,3.764526285659765,8.479803270858644,DHCR24;AQP1
536,GO_Biological_Process_2023,Hemopoiesis (GO:0030097),3/101,0.1055130780546059,0.3010870349328207,0,0,2.7133204633204633,6.10204166340827,MFAP5;CD164;SFRP2
537,GO_Biological_Process_2023,Rap Protein Signal Transduction (GO:0032486),1/10,0.1069947692716383,0.3010870349328207,0,0,9.804563492063492,21.912957536249337,RAPGEF3
532,GO_Biological_Process_2023,Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),6/284,0.102200629002004,0.3010870349328207,0,0,1.9214546171282152,4.382487213621208,NTRK2;CAV2;PDK4;PTPN11;PIK3R1;DDR2
539,GO_Biological_Process_2023,Regulation Of Lamellipodium Morphogenesis (GO:2000392),1/10,0.1069947692716383,0.3010870349328207,0,0,9.804563492063492,21.912957536249337,ENPP2
541,GO_Biological_Process_2023,Regulation Of Microtubule Nucleation (GO:0010968),1/10,0.1069947692716383,0.3010870349328207,0,0,9.804563492063492,21.912957536249337,HSPA1A
542,GO_Biological_Process_2023,Basement Membrane Organization (GO:0071711),1/10,0.1069947692716383,0.3010870349328207,0,0,9.804563492063492,21.912957536249337,COL4A1
543,GO_Biological_Process_2023,Cellular Response To UV-A (GO:0071492),1/10,0.1069947692716383,0.3010870349328207,0,0,9.804563492063492,21.912957536249337,MME
544,GO_Biological_Process_2023,Response To Corticosteroid (GO:0031960),1/10,0.1069947692716383,0.3010870349328207,0,0,9.804563492063492,21.912957536249337,AKR1C3
545,GO_Biological_Process_2023,Response To Prostaglandin E (GO:0034695),1/10,0.1069947692716383,0.3010870349328207,0,0,9.804563492063492,21.912957536249337,GNG2
546,GO_Biological_Process_2023,Diol Metabolic Process (GO:0034311),1/10,0.1069947692716383,0.3010870349328207,0,0,9.804563492063492,21.912957536249337,PLPP1
547,GO_Biological_Process_2023,Signal Release (GO:0023061),1/10,0.1069947692716383,0.3010870349328207,0,0,9.804563492063492,21.912957536249337,LEP
538,GO_Biological_Process_2023,Regulation Of Inclusion Body Assembly (GO:0090083),1/10,0.1069947692716383,0.3010870349328207,0,0,9.804563492063492,21.912957536249337,HSPA1A
605,GO_Biological_Process_2023,Negative Regulation Of RNA Metabolic Process (GO:0051253),1/11,0.1170460877204304,0.3023219399413372,0,0,8.823660714285714,18.92840675329542,RPS13
604,GO_Biological_Process_2023,Intestinal Lipid Absorption (GO:0098856),1/11,0.1170460877204304,0.3023219399413372,0,0,8.823660714285714,18.92840675329542,AKR1C1
603,GO_Biological_Process_2023,Intestinal Absorption (GO:0050892),1/11,0.1170460877204304,0.3023219399413372,0,0,8.823660714285714,18.92840675329542,LEP
602,GO_Biological_Process_2023,Glutamine Family Amino Acid Biosynthetic Process (GO:0009084),1/11,0.1170460877204304,0.3023219399413372,0,0,8.823660714285714,18.92840675329542,GLS
597,GO_Biological_Process_2023,Digestive System Development (GO:0055123),1/11,0.1170460877204304,0.3023219399413372,0,0,8.823660714285714,18.92840675329542,CLMP
600,GO_Biological_Process_2023,Epithelial Cell-Cell Adhesion (GO:0090136),1/11,0.1170460877204304,0.3023219399413372,0,0,8.823660714285714,18.92840675329542,THBS4
599,GO_Biological_Process_2023,Sphingoid Metabolic Process (GO:0046519),1/11,0.1170460877204304,0.3023219399413372,0,0,8.823660714285714,18.92840675329542,PLPP1
620,GO_Biological_Process_2023,Regulation Of Cell Communication By Electrical Coupling Involved In Cardiac Conduction (GO:1901844),1/11,0.1170460877204304,0.3023219399413372,0,0,8.823660714285714,18.92840675329542,CALM2
606,GO_Biological_Process_2023,Negative Regulation Of Amyloid Fibril Formation (GO:1905907),1/11,0.1170460877204304,0.3023219399413372,0,0,8.823660714285714,18.92840675329542,CLU
601,GO_Biological_Process_2023,Fatty Acid Beta-Oxidation Using acyl-CoA Oxidase (GO:0033540),1/11,0.1170460877204304,0.3023219399413372,0,0,8.823660714285714,18.92840675329542,ACOX1
607,GO_Biological_Process_2023,Negative Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070885),1/11,0.1170460877204304,0.3023219399413372,0,0,8.823660714285714,18.92840675329542,ATP2B4
596,GO_Biological_Process_2023,Central Nervous System Myelination (GO:0022010),1/11,0.1170460877204304,0.3023219399413372,0,0,8.823660714285714,18.92840675329542,CLU
609,GO_Biological_Process_2023,Negative Regulation Of Cell Division (GO:0051782),1/11,0.1170460877204304,0.3023219399413372,0,0,8.823660714285714,18.92840675329542,TXNIP
610,GO_Biological_Process_2023,Negative Regulation Of Cellular Response To Vascular Endothelial Growth Factor Stimulus (GO:1902548),1/11,0.1170460877204304,0.3023219399413372,0,0,8.823660714285714,18.92840675329542,ATP2B4
611,GO_Biological_Process_2023,Negative Regulation Of Glucose Transmembrane Transport (GO:0010829),1/11,0.1170460877204304,0.3023219399413372,0,0,8.823660714285714,18.92840675329542,LEP
612,GO_Biological_Process_2023,Negative Regulation Of Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0010642),1/11,0.1170460877204304,0.3023219399413372,0,0,8.823660714285714,18.92840675329542,APOD
613,GO_Biological_Process_2023,Negative Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051280),1/11,0.1170460877204304,0.3023219399413372,0,0,8.823660714285714,18.92840675329542,CALM2
614,GO_Biological_Process_2023,Negative Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060315),1/11,0.1170460877204304,0.3023219399413372,0,0,8.823660714285714,18.92840675329542,CALM2
615,GO_Biological_Process_2023,Negative Regulation Of Vascular Permeability (GO:0043116),1/11,0.1170460877204304,0.3023219399413372,0,0,8.823660714285714,18.92840675329542,PDE2A
616,GO_Biological_Process_2023,Nucleoside Phosphate Biosynthetic Process (GO:1901293),1/11,0.1170460877204304,0.3023219399413372,0,0,8.823660714285714,18.92840675329542,ME1
617,GO_Biological_Process_2023,Polyamine Metabolic Process (GO:0006595),1/11,0.1170460877204304,0.3023219399413372,0,0,8.823660714285714,18.92840675329542,SLC38A2
618,GO_Biological_Process_2023,Positive Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900103),1/11,0.1170460877204304,0.3023219399413372,0,0,8.823660714285714,18.92840675329542,PIK3R1
619,GO_Biological_Process_2023,Positive Regulation Of Vascular Permeability (GO:0043117),1/11,0.1170460877204304,0.3023219399413372,0,0,8.823660714285714,18.92840675329542,PDE2A
608,GO_Biological_Process_2023,Negative Regulation Of Calcineurin-Mediated Signaling (GO:0106057),1/11,0.1170460877204304,0.3023219399413372,0,0,8.823660714285714,18.92840675329542,ATP2B4
595,GO_Biological_Process_2023,Cellular Response To Growth Hormone Stimulus (GO:0071378),1/11,0.1170460877204304,0.3023219399413372,0,0,8.823660714285714,18.92840675329542,PIK3R1
598,GO_Biological_Process_2023,Skeletal Muscle Fiber Development (GO:0048741),1/11,0.1170460877204304,0.3023219399413372,0,0,8.823660714285714,18.92840675329542,CAV2
593,GO_Biological_Process_2023,cGMP Metabolic Process (GO:0046068),1/11,0.1170460877204304,0.3023219399413372,0,0,8.823660714285714,18.92840675329542,PDE2A
