term_id,term_name,methods_significant,methods_total,clusterprofiler_pvalue,clusterprofiler_qvalue,clusterprofiler_p_adjust,clusterprofiler_fold_enrichment,clusterprofiler_gene_count,clusterprofiler_significant,gprofiler2_pvalue,gprofiler2_significant,gprofiler2_term_size,gprofiler2_intersection_size,gprofiler2_precision,gprofiler2_recall,topgo_pvalue,topgo_pvalue_raw,topgo_significant_flag,topgo_annotated,topgo_significant,topgo_expected,gseapy_pvalue,gseapy_adjusted_pvalue,gseapy_significant,gseapy_odds_ratio,gseapy_combined_score,gseapy_overlap,clusterprofiler_gene_ids,gseapy_genes
GO:0007501,mesodermal cell fate specification,0,3,0.140696940259515,0.320616509324748,0.377253334322216,6.63549752999294,1.0,False,1.0,False,13.0,1.0,0.0045662100456621,0.0769230769230769,0.1407,0.14070,False,13.0,1.0,0.15,,,,,,,SFRP2,
GO:0015838,amino-acid betaine transport,0,3,0.140696940259515,0.320616509324748,0.377253334322216,6.63549752999294,1.0,False,1.0,False,13.0,1.0,0.0045662100456621,0.0769230769230769,0.1407,0.14070,False,13.0,1.0,0.15,,,,,,,SLC38A2,
GO:0070572,positive regulation of neuron projection regeneration,0,3,0.140696940259515,0.320616509324748,0.377253334322216,6.63549752999294,1.0,False,1.0,False,10.0,1.0,0.0045662100456621,0.1,0.1407,0.14070,False,13.0,1.0,0.15,,,,,,,FLNA,
GO:1904659,D-glucose transmembrane transport,0,3,0.141074809007942,0.320656563548573,0.377300464114514,2.3105750327654,3.0,False,1.0,False,116.0,3.0,0.0136986301369863,0.0258620689655172,0.14107,0.14107,False,112.0,3.0,1.3,,,,,,,PIK3R1/LEP/PTPN11,
GO:0034205,amyloid-beta formation,0,3,0.1414282004515,0.320656563548573,0.377300464114514,3.02671817157573,2.0,False,1.0,False,44.0,2.0,0.0091324200913242,0.0454545454545455,0.14143,0.14143,False,57.0,2.0,0.66,,,,,,,CLU/NTRK2,
GO:1902991,regulation of amyloid precursor protein catabolic process,0,3,0.1414282004515,0.320656563548573,0.377300464114514,3.02671817157573,2.0,False,1.0,False,42.0,2.0,0.0091324200913242,0.0476190476190476,0.14143,0.14143,False,57.0,2.0,0.66,,,,,,,CLU/NTRK2,
GO:1904356,regulation of telomere maintenance via telomere lengthening,0,3,0.1414282004515,0.320656563548573,0.377300464114514,3.02671817157573,2.0,False,1.0,False,55.0,1.0,0.0045662100456621,0.0181818181818182,0.14143,0.14143,False,57.0,2.0,0.66,,,,,,,HNRNPA1/NEK7,
GO:0014888,striated muscle adaptation,0,3,0.1414282004515,0.320656563548573,0.377300464114514,3.02671817157573,2.0,False,1.0,False,47.0,2.0,0.0091324200913242,0.0425531914893617,0.14143,0.14143,False,57.0,2.0,0.66,,,,,,,ATP2B4/IGFBP5,
GO:0015031,protein transport,0,3,,,,,,,1.0,False,1444.0,21.0,0.0958904109589041,0.0145429362880886,0.1639,0.16390,False,1440.0,21.0,16.69,0.1425141064247229,0.3184727629553379,False,1.7373611173084649,3.3849254947283898,6/313,,NPM1;OLFM2;MYH9;TXNIP;VLDLR;CLU
GO:0060560,developmental growth involved in morphogenesis,0,3,0.143667250984243,0.32441079077857,0.38171787463184,1.81221571197286,5.0,False,1.0,False,240.0,5.0,0.0228310502283105,0.0208333333333333,0.14367,0.14367,False,238.0,5.0,2.76,,,,,,,NRP2/MAP1B/YAP1/SFRP2/S100B,
GO:1905954,positive regulation of lipid localization,0,3,0.143760770465054,0.32441079077857,0.38171787463184,2.29012746610376,3.0,False,1.0,False,106.0,3.0,0.0136986301369863,0.0283018867924528,0.14376,0.14376,False,113.0,3.0,1.31,,,,,,,DBI/LPL/CES1,
GO:0051604,protein maturation,0,3,,,,,,,1.0,False,539.0,8.0,0.0365296803652968,0.0148423005565863,0.48311,0.48311,False,565.0,7.0,6.55,0.1452656647564721,0.3184727629553379,False,2.3306069227121857,4.4961859981967915,3/117,,TSPAN15;MME;AEBP1
GO:0072132,mesenchyme morphogenesis,0,3,0.145417107265458,0.32441079077857,0.38171787463184,2.97453337551408,2.0,False,1.0,False,59.0,2.0,0.0091324200913242,0.0338983050847458,0.14542,0.14542,False,58.0,2.0,0.67,,,,,,,ACTA2/APLNR,
GO:0071897,DNA biosynthetic process,0,3,0.146209287670427,0.32441079077857,0.38171787463184,1.97169069462647,4.0,False,1.0,False,172.0,3.0,0.0136986301369863,0.0174418604651163,0.14621,0.14621,False,175.0,4.0,2.03,,,,,,,LOX/CCN2/HNRNPA1/NEK7,
GO:0046661,male sex differentiation,0,3,0.148343692093992,0.32441079077857,0.38171787463184,1.96048790658882,4.0,False,1.0,False,176.0,4.0,0.0182648401826484,0.0227272727272727,0.14834,0.14834,False,176.0,4.0,2.04,,,,,,,DHCR24/SFRP2/AKR1C3/FLNA,
GO:0007596,blood coagulation,0,3,0.149042220432845,0.32441079077857,0.38171787463184,1.78965701016407,5.0,False,1.0,False,231.0,4.0,0.0182648401826484,0.0173160173160173,0.14904,0.14904,False,241.0,5.0,2.79,,,,,,,MYH9/ANGPTL4/PRDX2/COL3A1/FLNA,
GO:0032943,mononuclear cell proliferation,0,3,0.149083258713843,0.32441079077857,0.38171787463184,1.68041820564756,6.0,False,1.0,False,319.0,7.0,0.0319634703196347,0.0219435736677116,0.14908,0.14908,False,308.0,6.0,3.57,,,,,,,SOS1/CD46/GPAM/RPS6/PRDX2/LEP,
GO:0048812,neuron projection morphogenesis,0,3,,,,,,,1.0,False,660.0,11.0,0.0502283105022831,0.0166666666666667,0.14915,0.14915,False,663.0,11.0,7.69,0.2267911993802564,0.367311018865696,False,1.8552258552258551,2.7526459306580193,3/146,,MAP1B;S100B;SHANK3
GO:0061005,cell differentiation involved in kidney development,0,3,0.149429229032617,0.32441079077857,0.38171787463184,2.92411755559011,2.0,False,1.0,False,59.0,2.0,0.0091324200913242,0.0338983050847458,0.14943,0.14943,False,59.0,2.0,0.68,,,,,,,ACTA2/YAP1,
GO:0001508,action potential,0,3,0.150490165230057,0.32441079077857,0.38171787463184,1.94941170372674,4.0,False,1.0,False,172.0,4.0,0.0182648401826484,0.0232558139534884,0.15049,0.15049,False,177.0,4.0,2.05,,,,,,,NTRK2/CACNA2D1/SCN4B/FLNA,
GO:0014733,regulation of skeletal muscle adaptation,0,3,0.150665441058974,0.32441079077857,0.38171787463184,6.16153342070773,1.0,False,1.0,False,12.0,1.0,0.0045662100456621,0.0833333333333333,0.15067,0.15067,False,14.0,1.0,0.16,,,,,,,IGFBP5,
GO:0072160,nephron tubule epithelial cell differentiation,0,3,0.150665441058974,0.32441079077857,0.38171787463184,6.16153342070773,1.0,False,1.0,False,15.0,1.0,0.0045662100456621,0.0666666666666667,0.15067,0.15067,False,14.0,1.0,0.16,,,,,,,YAP1,
GO:1990173,protein localization to nucleoplasm,0,3,0.150665441058974,0.32441079077857,0.38171787463184,6.16153342070773,1.0,False,1.0,False,14.0,1.0,0.0045662100456621,0.0714285714285714,0.15067,0.15067,False,14.0,1.0,0.16,,,,,,,NOP53,
GO:0051284,positive regulation of sequestering of calcium ion,0,3,0.150665441058974,0.32441079077857,0.38171787463184,6.16153342070773,1.0,False,1.0,False,15.0,1.0,0.0045662100456621,0.0666666666666667,0.15067,0.15067,False,14.0,1.0,0.16,,,,,,,CALM2,
GO:0010713,negative regulation of collagen metabolic process,0,3,0.150665441058974,0.32441079077857,0.38171787463184,6.16153342070773,1.0,False,1.0,False,10.0,1.0,0.0045662100456621,0.1,0.15067,0.15067,False,14.0,1.0,0.16,,,,,,,CST3,
GO:0044857,plasma membrane raft organization,0,3,0.150665441058974,0.32441079077857,0.38171787463184,6.16153342070773,1.0,False,1.0,False,11.0,1.0,0.0045662100456621,0.0909090909090909,0.15067,0.15067,False,14.0,1.0,0.16,,,,,,,CAV2,
GO:0001765,membrane raft assembly,0,3,0.150665441058974,0.32441079077857,0.38171787463184,6.16153342070773,1.0,False,1.0,False,11.0,1.0,0.0045662100456621,0.0909090909090909,0.15067,0.15067,False,14.0,1.0,0.16,,,,,,,CAV2,
GO:0090715,immunological memory formation process,0,3,0.150665441058974,0.32441079077857,0.38171787463184,6.16153342070773,1.0,False,1.0,False,14.0,1.0,0.0045662100456621,0.0714285714285714,0.15067,0.15067,False,14.0,1.0,0.16,,,,,,,CD46,
GO:0010524,positive regulation of calcium ion transport into cytosol,0,3,0.150665441058974,0.32441079077857,0.38171787463184,6.16153342070773,1.0,False,1.0,False,14.0,1.0,0.0045662100456621,0.0714285714285714,0.15067,0.15067,False,14.0,1.0,0.16,,,,,,,ASPH,
GO:0098840,protein transport along microtubule,0,3,0.150665441058974,0.32441079077857,0.38171787463184,6.16153342070773,1.0,False,1.0,False,15.0,1.0,0.0045662100456621,0.0666666666666667,0.15067,0.15067,False,14.0,1.0,0.16,,,,,,,KIF5B,
GO:0140052,cellular response to oxidised low-density lipoprotein particle stimulus,0,3,0.150665441058974,0.32441079077857,0.38171787463184,6.16153342070773,1.0,False,1.0,False,12.0,1.0,0.0045662100456621,0.0833333333333333,0.15067,0.15067,False,14.0,1.0,0.16,,,,,,,TXNIP,
GO:0043650,dicarboxylic acid biosynthetic process,0,3,0.150665441058974,0.32441079077857,0.38171787463184,6.16153342070773,1.0,False,1.0,False,14.0,1.0,0.0045662100456621,0.0714285714285714,0.15067,0.15067,False,14.0,1.0,0.16,,,,,,,GLS,
GO:0044819,mitotic G1/S transition checkpoint signaling,0,3,0.150665441058974,0.32441079077857,0.38171787463184,6.16153342070773,1.0,False,1.0,False,14.0,1.0,0.0045662100456621,0.0714285714285714,0.15067,0.15067,False,14.0,1.0,0.16,,,,,,,CCND1,
GO:0033750,ribosome localization,0,3,0.150665441058974,0.32441079077857,0.38171787463184,6.16153342070773,1.0,False,1.0,False,15.0,1.0,0.0045662100456621,0.0666666666666667,0.15067,0.15067,False,14.0,1.0,0.16,,,,,,,NPM1,
GO:0035630,bone mineralization involved in bone maturation,0,3,0.150665441058974,0.32441079077857,0.38171787463184,6.16153342070773,1.0,False,1.0,False,13.0,1.0,0.0045662100456621,0.0769230769230769,0.15067,0.15067,False,14.0,1.0,0.16,,,,,,,LEP,
GO:0006086,pyruvate decarboxylation to acetyl-CoA,0,3,0.150665441058974,0.32441079077857,0.38171787463184,6.16153342070773,1.0,False,1.0,False,12.0,1.0,0.0045662100456621,0.0833333333333333,0.15067,0.15067,False,14.0,1.0,0.16,,,,,,,PDK4,
GO:0071285,cellular response to lithium ion,0,3,0.150665441058974,0.32441079077857,0.38171787463184,6.16153342070773,1.0,False,1.0,False,14.0,1.0,0.0045662100456621,0.0714285714285714,0.15067,0.15067,False,14.0,1.0,0.16,,,,,,,FABP4,
GO:0002713,negative regulation of B cell mediated immunity,0,3,0.150665441058974,0.32441079077857,0.38171787463184,6.16153342070773,1.0,False,1.0,False,15.0,1.0,0.0045662100456621,0.0666666666666667,0.15067,0.15067,False,14.0,1.0,0.16,,,,,,,CD46,
GO:1904478,regulation of intestinal absorption,0,3,0.150665441058974,0.32441079077857,0.38171787463184,6.16153342070773,1.0,False,1.0,False,14.0,1.0,0.0045662100456621,0.0714285714285714,0.15067,0.15067,False,14.0,1.0,0.16,,,,,,,LEP,
GO:0098935,dendritic transport,0,3,0.150665441058974,0.32441079077857,0.38171787463184,6.16153342070773,1.0,False,1.0,False,13.0,1.0,0.0045662100456621,0.0769230769230769,0.15067,0.15067,False,14.0,1.0,0.16,,,,,,,KIF5B,
GO:0007512,adult heart development,0,3,0.150665441058974,0.32441079077857,0.38171787463184,6.16153342070773,1.0,False,1.0,False,14.0,1.0,0.0045662100456621,0.0714285714285714,0.15067,0.15067,False,14.0,1.0,0.16,,,,,,,APLNR,
GO:0002890,negative regulation of immunoglobulin mediated immune response,0,3,0.150665441058974,0.32441079077857,0.38171787463184,6.16153342070773,1.0,False,1.0,False,15.0,1.0,0.0045662100456621,0.0666666666666667,0.15067,0.15067,False,14.0,1.0,0.16,,,,,,,CD46,
GO:0002291,T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell,0,3,0.150665441058974,0.32441079077857,0.38171787463184,6.16153342070773,1.0,False,1.0,False,13.0,1.0,0.0045662100456621,0.0769230769230769,0.15067,0.15067,False,14.0,1.0,0.16,,,,,,,APBB1IP,
GO:0009214,cyclic nucleotide catabolic process,0,3,0.150665441058974,0.32441079077857,0.38171787463184,6.16153342070773,1.0,False,1.0,False,15.0,1.0,0.0045662100456621,0.0666666666666667,0.15067,0.15067,False,14.0,1.0,0.16,,,,,,,PDE2A,
GO:0000054,ribosomal subunit export from nucleus,0,3,0.150665441058974,0.32441079077857,0.38171787463184,6.16153342070773,1.0,False,1.0,False,15.0,1.0,0.0045662100456621,0.0666666666666667,0.15067,0.15067,False,14.0,1.0,0.16,,,,,,,NPM1,
GO:0099118,microtubule-based protein transport,0,3,0.150665441058974,0.32441079077857,0.38171787463184,6.16153342070773,1.0,False,1.0,False,15.0,1.0,0.0045662100456621,0.0666666666666667,0.15067,0.15067,False,14.0,1.0,0.16,,,,,,,KIF5B,
GO:0051956,negative regulation of amino acid transport,0,3,0.150665441058974,0.32441079077857,0.38171787463184,6.16153342070773,1.0,False,1.0,False,15.0,1.0,0.0045662100456621,0.0666666666666667,0.15067,0.15067,False,14.0,1.0,0.16,,,,,,,LEP,
GO:0051223,regulation of protein transport,0,3,0.151995084915929,0.326231488828105,0.383860198529719,1.53695265728122,8.0,False,1.0,False,442.0,8.0,0.0365296803652968,0.0180995475113122,0.152,0.15200,False,449.0,8.0,5.21,,,,,,,RAPGEF3/PIK3R1/LRP5/LEP/PTPN11/APOD/FLNA/ASPH,
GO:0002237,response to molecule of bacterial origin,0,3,0.152361595540788,0.32675798365361,0.384479698532521,1.59321972356031,7.0,False,1.0,False,357.0,6.0,0.0273972602739726,0.0168067226890756,0.15236,0.15236,False,379.0,7.0,4.39,,,,,,,MAOB/RPL13A/ALAD/PRDX2/PRPF8/PTPN11/NQO1,
GO:0048168,regulation of neuronal synaptic plasticity,0,3,0.153463498747519,0.326831539441022,0.384566247931111,2.87538226299694,2.0,False,1.0,False,58.0,2.0,0.0091324200913242,0.0344827586206897,0.15346,0.15346,False,60.0,2.0,0.7,,,,,,,S100B/SHANK3,
GO:0060350,endochondral bone morphogenesis,0,3,0.153463498747519,0.326831539441022,0.384566247931111,2.87538226299694,2.0,False,1.0,False,61.0,2.0,0.0091324200913242,0.0327868852459016,0.15346,0.15346,False,60.0,2.0,0.7,,,,,,,BPNT2/COL3A1,
GO:0006766,vitamin metabolic process,0,3,0.154670816117528,0.326831539441022,0.384566247931111,2.21183250999765,3.0,False,1.0,False,118.0,3.0,0.0136986301369863,0.0254237288135593,0.15467,0.15467,False,117.0,3.0,1.36,,,,,,,NQO1/AKR1C3/VKORC1L1,
GO:0051928,positive regulation of calcium ion transport,0,3,0.154670816117528,0.326831539441022,0.384566247931111,2.21183250999765,3.0,False,1.0,False,116.0,3.0,0.0136986301369863,0.0258620689655172,0.15467,0.15467,False,117.0,3.0,1.36,,,,,,,APLNR/CALM2/ASPH,
GO:0043933,protein-containing complex organization,0,3,,,,,,,1.0,False,3434.0,27.0,0.123287671232877,0.0078625509609784,0.15513,0.15513,False,1899.0,27.0,22.01,0.4154468935649465,0.485343639678204,False,1.4213076811803849,1.2484773581557858,2/126,,YAP1;LAMC1
GO:0045137,development of primary sexual characteristics,0,3,0.156339848815341,0.326831539441022,0.384566247931111,1.76043812020221,5.0,False,1.0,False,243.0,5.0,0.0228310502283105,0.0205761316872428,0.15634,0.15634,False,245.0,5.0,2.84,,,,,,,IDH1/SFRP2/LEP/AKR1C3/FLNA,
GO:0019362,pyridine nucleotide metabolic process,0,3,0.157000547511168,0.326831539441022,0.384566247931111,1.91692150866463,4.0,False,1.0,False,162.0,3.0,0.0136986301369863,0.0185185185185185,0.157,0.15700,False,180.0,4.0,2.09,,,,,,,ME1/ALDOC/IDH1/NQO1,
GO:0070231,T cell apoptotic process,0,3,0.15751887081315,0.326831539441022,0.384566247931111,2.82824484884945,2.0,False,1.0,False,61.0,2.0,0.0091324200913242,0.0327868852459016,0.15752,0.15752,False,61.0,2.0,0.71,,,,,,,GPAM/RPS6,
GO:0014009,glial cell proliferation,0,3,0.15751887081315,0.326831539441022,0.384566247931111,2.82824484884945,2.0,False,1.0,False,58.0,3.0,0.0136986301369863,0.0517241379310345,0.15752,0.15752,False,61.0,2.0,0.71,,,,,,,CLU/CDKN2B,
GO:0045930,negative regulation of mitotic cell cycle,0,3,0.158187117136964,0.326831539441022,0.384566247931111,1.75328186768106,5.0,False,1.0,False,225.0,5.0,0.0228310502283105,0.0222222222222222,0.15819,0.15819,False,246.0,5.0,2.85,,,,,,,FHL1/MAP3K20/NOP53/CCND1/CDKN2B,
GO:0050817,coagulation,0,3,0.158187117136964,0.326831539441022,0.384566247931111,1.75328186768106,5.0,False,1.0,False,238.0,4.0,0.0182648401826484,0.0168067226890756,0.15819,0.15819,False,246.0,5.0,2.85,,,,,,,MYH9/ANGPTL4/PRDX2/COL3A1/FLNA,
GO:0010557,positive regulation of macromolecule biosynthetic process,0,3,,,,,,,1.0,False,2593.0,27.0,0.123287671232877,0.0104126494408022,0.78004,0.78004,False,2629.0,27.0,30.48,0.158573638737712,0.3303274240718052,False,2.232114467408585,4.110519584996909,3/122,,RPS4X;NPM1;RPL26
GO:0035265,organ growth,0,3,0.15919384248519,0.326831539441022,0.384566247931111,1.90633078209742,4.0,False,1.0,False,164.0,4.0,0.0182648401826484,0.024390243902439,0.15919,0.15919,False,181.0,4.0,2.1,,,,,,,YAP1/DDR2/LEP/PTPN11,
GO:0060026,convergent extension,0,3,0.160518824798484,0.326831539441022,0.384566247931111,5.75076452599388,1.0,False,1.0,False,15.0,1.0,0.0045662100456621,0.0666666666666667,0.16052,0.16052,False,15.0,1.0,0.17,,,,,,,SFRP2,
GO:0061308,cardiac neural crest cell development involved in heart development,0,3,0.160518824798484,0.326831539441022,0.384566247931111,5.75076452599388,1.0,False,1.0,False,15.0,1.0,0.0045662100456621,0.0666666666666667,0.16052,0.16052,False,15.0,1.0,0.17,,,,,,,SEMA3C,
GO:0018119,peptidyl-cysteine S-nitrosylation,0,3,0.160518824798484,0.326831539441022,0.384566247931111,5.75076452599388,1.0,False,1.0,False,14.0,1.0,0.0045662100456621,0.0714285714285714,0.16052,0.16052,False,15.0,1.0,0.17,,,,,,,ATP2B4,
GO:0036151,phosphatidylcholine acyl-chain remodeling,0,3,0.160518824798484,0.326831539441022,0.384566247931111,5.75076452599388,1.0,False,1.0,False,14.0,1.0,0.0045662100456621,0.0714285714285714,0.16052,0.16052,False,15.0,1.0,0.17,,,,,,,DBI,
GO:2001140,positive regulation of phospholipid transport,0,3,0.160518824798484,0.326831539441022,0.384566247931111,5.75076452599388,1.0,False,1.0,False,14.0,1.0,0.0045662100456621,0.0714285714285714,0.16052,0.16052,False,15.0,1.0,0.17,,,,,,,DBI,
GO:0045019,negative regulation of nitric oxide biosynthetic process,0,3,0.160518824798484,0.326831539441022,0.384566247931111,5.75076452599388,1.0,False,1.0,False,14.0,1.0,0.0045662100456621,0.0714285714285714,0.16052,0.16052,False,15.0,1.0,0.17,,,,,,,ATP2B4,
GO:0015670,carbon dioxide transport,0,3,0.160518824798484,0.326831539441022,0.384566247931111,5.75076452599388,1.0,False,1.0,False,15.0,1.0,0.0045662100456621,0.0666666666666667,0.16052,0.16052,False,15.0,1.0,0.17,,,,,,,AQP1,
GO:0010889,regulation of triglyceride storage,0,3,0.160518824798484,0.326831539441022,0.384566247931111,5.75076452599388,1.0,False,1.0,False,15.0,1.0,0.0045662100456621,0.0666666666666667,0.16052,0.16052,False,15.0,1.0,0.17,,,,,,,LPL,
GO:0002031,G protein-coupled receptor internalization,0,3,0.160518824798484,0.326831539441022,0.384566247931111,5.75076452599388,1.0,False,1.0,False,14.0,1.0,0.0045662100456621,0.0714285714285714,0.16052,0.16052,False,15.0,1.0,0.17,,,,,,,APLNR,
GO:0048935,peripheral nervous system neuron development,0,3,0.160518824798484,0.326831539441022,0.384566247931111,5.75076452599388,1.0,False,1.0,False,15.0,1.0,0.0045662100456621,0.0666666666666667,0.16052,0.16052,False,15.0,1.0,0.17,,,,,,,NTRK2,
GO:0070424,"regulation of nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway",0,3,0.160518824798484,0.326831539441022,0.384566247931111,5.75076452599388,1.0,False,1.0,False,15.0,1.0,0.0045662100456621,0.0666666666666667,0.16052,0.16052,False,15.0,1.0,0.17,,,,,,,HSPA1A,
GO:2001138,regulation of phospholipid transport,0,3,0.160518824798484,0.326831539441022,0.384566247931111,5.75076452599388,1.0,False,1.0,False,14.0,1.0,0.0045662100456621,0.0714285714285714,0.16052,0.16052,False,15.0,1.0,0.17,,,,,,,DBI,
GO:0060009,Sertoli cell development,0,3,0.160518824798484,0.326831539441022,0.384566247931111,5.75076452599388,1.0,False,1.0,False,15.0,1.0,0.0045662100456621,0.0666666666666667,0.16052,0.16052,False,15.0,1.0,0.17,,,,,,,FLNA,
GO:0033599,regulation of mammary gland epithelial cell proliferation,0,3,0.160518824798484,0.326831539441022,0.384566247931111,5.75076452599388,1.0,False,1.0,False,17.0,1.0,0.0045662100456621,0.0588235294117647,0.16052,0.16052,False,15.0,1.0,0.17,,,,,,,CCND1,
GO:0051412,response to corticosterone,0,3,0.160518824798484,0.326831539441022,0.384566247931111,5.75076452599388,1.0,False,1.0,False,17.0,1.0,0.0045662100456621,0.0588235294117647,0.16052,0.16052,False,15.0,1.0,0.17,,,,,,,MAOB,
GO:0061307,cardiac neural crest cell differentiation involved in heart development,0,3,0.160518824798484,0.326831539441022,0.384566247931111,5.75076452599388,1.0,False,1.0,False,15.0,1.0,0.0045662100456621,0.0666666666666667,0.16052,0.16052,False,15.0,1.0,0.17,,,,,,,SEMA3C,
GO:0099550,"trans-synaptic signaling, modulating synaptic transmission",0,3,0.160518824798484,0.326831539441022,0.384566247931111,5.75076452599388,1.0,False,1.0,False,18.0,1.0,0.0045662100456621,0.0555555555555556,0.16052,0.16052,False,15.0,1.0,0.17,,,,,,,NTRK2,
GO:0046541,saliva secretion,0,3,0.160518824798484,0.326831539441022,0.384566247931111,5.75076452599388,1.0,False,1.0,False,14.0,1.0,0.0045662100456621,0.0714285714285714,0.16052,0.16052,False,15.0,1.0,0.17,,,,,,,AQP1,
GO:0001787,natural killer cell proliferation,0,3,0.160518824798484,0.326831539441022,0.384566247931111,5.75076452599388,1.0,False,1.0,False,15.0,1.0,0.0045662100456621,0.0666666666666667,0.16052,0.16052,False,15.0,1.0,0.17,,,,,,,LEP,
GO:0071871,response to epinephrine,0,3,0.160518824798484,0.326831539441022,0.384566247931111,5.75076452599388,1.0,False,1.0,False,15.0,1.0,0.0045662100456621,0.0666666666666667,0.16052,0.16052,False,15.0,1.0,0.17,,,,,,,ATP2B4,
GO:1904406,negative regulation of nitric oxide metabolic process,0,3,0.160518824798484,0.326831539441022,0.384566247931111,5.75076452599388,1.0,False,1.0,False,14.0,1.0,0.0045662100456621,0.0714285714285714,0.16052,0.16052,False,15.0,1.0,0.17,,,,,,,ATP2B4,
