"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016525","negative regulation of angiogenesis","5/218","160/18805",0.03125,2.69567087155963,2.33275471518711,0.0388407227279065,0.235907698640971,0.200491012218599,"TNMD/ATP2B4/SPARC/THBS4/SERPINF1",5
"GO:0035264","multicellular organism growth","5/218","160/18805",0.03125,2.69567087155963,2.33275471518711,0.0388407227279065,0.235907698640971,0.200491012218599,"SOS1/GPAM/NPY1R/COL3A1/PTPN11",5
"GO:0044839","cell cycle G2/M phase transition","5/218","160/18805",0.03125,2.69567087155963,2.33275471518711,0.0388407227279065,0.235907698640971,0.200491012218599,"FHL1/NOP53/CCND1/CALM2/NPM1",5
"GO:0008016","regulation of heart contraction","6/218","214/18805",0.0280373831775701,2.41854582868902,2.26020380055625,0.0388597984938863,0.235907698640971,0.200491012218599,"ATP2B4/CALM2/CACNA2D1/SCN4B/FLNA/ASPH",6
"GO:0010563","negative regulation of phosphorus metabolic process","7/218","271/18805",0.025830258302583,2.2281559971563,2.20547590755358,0.0390206069594739,0.235907698640971,0.200491012218599,"CDKN2C/CALM2/SFRP2/CDKN2B/LRP5/YWHAG/NPM1",7
"GO:0045936","negative regulation of phosphate metabolic process","7/218","271/18805",0.025830258302583,2.2281559971563,2.20547590755358,0.0390206069594739,0.235907698640971,0.200491012218599,"CDKN2C/CALM2/SFRP2/CDKN2B/LRP5/YWHAG/NPM1",7
"GO:0036293","response to decreased oxygen levels","8/218","330/18805",0.0242424242424242,2.09118710036141,2.16577176853308,0.0390276136831991,0.235907698640971,0.200491012218599,"NOP53/LOXL2/ALAD/PLOD2/DDR2/ANGPTL4/LEP/AQP1",8
"GO:0048144","fibroblast proliferation","4/218","110/18805",0.0363636363636364,3.13678065054212,2.4341215916007,0.039205130184816,0.235907698640971,0.200491012218599,"DDR2/COL3A1/GNG2/AQP1",4
"GO:0031032","actomyosin structure organization","6/218","215/18805",0.027906976744186,2.40729677832302,2.24757372878727,0.0396055065400951,0.235907698640971,0.200491012218599,"LIMCH1/RAPGEF3/MYH9/CCN2/PIK3R1/SYNPO",6
"GO:0001894","tissue homeostasis","7/218","272/18805",0.0257352941176471,2.21996424716676,2.19486296735311,0.0396743491119385,0.235907698640971,0.200491012218599,"PDK4/TF/CCN2/LAMC1/YAP1/COL3A1/PTPN11",7
"GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","7/218","272/18805",0.0257352941176471,2.21996424716676,2.19486296735311,0.0396743491119385,0.235907698640971,0.200491012218599,"ATP2B4/RAPGEF3/APLNR/NPY1R/GNG2/PDE2A/FLNA",7
"GO:0009636","response to toxic substance","7/218","272/18805",0.0257352941176471,2.21996424716676,2.19486296735311,0.0396743491119385,0.235907698640971,0.200491012218599,"MAOB/MAP1B/ALAD/PRDX2/NQO1/CES1/GPX3",7
"GO:0060249","anatomical structure homeostasis","7/218","272/18805",0.0257352941176471,2.21996424716676,2.19486296735311,0.0396743491119385,0.235907698640971,0.200491012218599,"PDK4/TF/CCN2/LAMC1/YAP1/COL3A1/PTPN11",7
"GO:0002011","morphogenesis of an epithelial sheet","3/218","65/18805",0.0461538461538462,3.98129851799577,2.60751051143625,0.0397145999603652,0.235907698640971,0.200491012218599,"SOS1/COL5A1/FLNA",3
"GO:0002931","response to ischemia","3/218","65/18805",0.0461538461538462,3.98129851799577,2.60751051143625,0.0397145999603652,0.235907698640971,0.200491012218599,"NPR3/SOS1/NQO1",3
"GO:0006956","complement activation","3/218","65/18805",0.0461538461538462,3.98129851799577,2.60751051143625,0.0397145999603652,0.235907698640971,0.200491012218599,"CFH/CD46/CLU",3
"GO:0022617","extracellular matrix disassembly","3/218","65/18805",0.0461538461538462,3.98129851799577,2.60751051143625,0.0397145999603652,0.235907698640971,0.200491012218599,"CST3/LAMC1/DDR2",3
"GO:1903078","positive regulation of protein localization to plasma membrane","3/218","65/18805",0.0461538461538462,3.98129851799577,2.60751051143625,0.0397145999603652,0.235907698640971,0.200491012218599,"ATP2B4/PIK3R1/KIF5B",3
"GO:0003279","cardiac septum development","4/218","111/18805",0.036036036036036,3.1085213654021,2.41288761821359,0.040315492638416,0.237756527572405,0.202062277531337,"SEMA3C/NRP2/APLNR/PDE2A",4
"GO:0051494","negative regulation of cytoskeleton organization","5/218","162/18805",0.0308641975308642,2.66239098425643,2.3013437881673,0.0406180401329068,0.237756527572405,0.202062277531337,"HIP1R/MAP1B/PIK3R1/NPM1/SHANK3",5
"GO:2000181","negative regulation of blood vessel morphogenesis","5/218","162/18805",0.0308641975308642,2.66239098425643,2.3013437881673,0.0406180401329068,0.237756527572405,0.202062277531337,"TNMD/ATP2B4/SPARC/THBS4/SERPINF1",5
"GO:0044772","mitotic cell cycle phase transition","10/218","457/18805",0.0218818380743982,1.88755947242688,2.08022310724279,0.0409549695610748,0.237756527572405,0.202062277531337,"FHL1/MAP3K20/NOP53/CCND1/CCNI/CDKN2C/RPS6/CALM2/CDKN2B/DDR2",10
"GO:0042098","T cell proliferation","6/218","217/18805",0.0276497695852535,2.3851097112417,2.22252383826107,0.0411240930645834,0.237756527572405,0.202062277531337,"SOS1/CD46/GPAM/RPS6/PRDX2/LEP",6
"GO:0045744","negative regulation of G protein-coupled receptor signaling pathway","3/218","66/18805",0.0454545454545455,3.92097581317765,2.57439653146298,0.0412616002657751,0.237756527572405,0.202062277531337,"ATP2B4/APLNR/PDE2A",3
"GO:0051289","protein homotetramerization","3/218","66/18805",0.0454545454545455,3.92097581317765,2.57439653146298,0.0412616002657751,0.237756527572405,0.202062277531337,"ME1/GLS/ALDH9A1",3
"GO:0071384","cellular response to corticosteroid stimulus","3/218","66/18805",0.0454545454545455,3.92097581317765,2.57439653146298,0.0412616002657751,0.237756527572405,0.202062277531337,"SERPINF1/AKR1C3/AQP1",3
"GO:0008544","epidermis development","9/218","395/18805",0.0227848101265823,1.96545116711183,2.10015178624919,0.0412981052107199,0.237756527572405,0.202062277531337,"ASAH1/ELMOD3/IGFBP5/SOS1/CCN2/YAP1/AKR1C3/LAMB3/TXNIP",9
"GO:0051336","regulation of hydrolase activity","8/218","334/18805",0.0239520958083832,2.06614294347086,2.12908100150878,0.0414035434012874,0.237756527572405,0.202062277531337,"RAPGEF3/CST3/CAV2/SERPINF1/NTRK2/ANGPTL4/NPM1/HSPA1A",8
"GO:0019218","regulation of steroid metabolic process","4/218","112/18805",0.0357142857142857,3.08076671035387,2.39189228505707,0.0414436345129235,0.237756527572405,0.202062277531337,"ASAH1/LEP/AKR1C3/CES1",4
"GO:0022600","digestive system process","4/218","112/18805",0.0357142857142857,3.08076671035387,2.39189228505707,0.0414436345129235,0.237756527572405,0.202062277531337,"HIP1R/LEP/AKR1C1/AQP1",4
"GO:0032963","collagen metabolic process","4/218","112/18805",0.0357142857142857,3.08076671035387,2.39189228505707,0.0414436345129235,0.237756527572405,0.202062277531337,"MRC2/CST3/COL5A1/DDR2",4
"GO:2001243","negative regulation of intrinsic apoptotic signaling pathway","4/218","112/18805",0.0357142857142857,3.08076671035387,2.39189228505707,0.0414436345129235,0.237756527572405,0.202062277531337,"CLU/TPT1/SFRP2/HSPA1A",4
"GO:0000303","response to superoxide","2/218","28/18805",0.0714285714285714,6.16153342070773,2.96001133983863,0.0415047518393228,0.237756527572405,0.202062277531337,"PRDX2/NQO1",2
"GO:0002227","innate immune response in mucosa","2/218","28/18805",0.0714285714285714,6.16153342070773,2.96001133983863,0.0415047518393228,0.237756527572405,0.202062277531337,"FAU/RPL39",2
"GO:0010882","regulation of cardiac muscle contraction by calcium ion signaling","2/218","28/18805",0.0714285714285714,6.16153342070773,2.96001133983863,0.0415047518393228,0.237756527572405,0.202062277531337,"CALM2/ASPH",2
"GO:0034643","establishment of mitochondrion localization, microtubule-mediated","2/218","28/18805",0.0714285714285714,6.16153342070773,2.96001133983863,0.0415047518393228,0.237756527572405,0.202062277531337,"MAP1B/KIF5B",2
"GO:0047497","mitochondrion transport along microtubule","2/218","28/18805",0.0714285714285714,6.16153342070773,2.96001133983863,0.0415047518393228,0.237756527572405,0.202062277531337,"MAP1B/KIF5B",2
"GO:0008277","regulation of G protein-coupled receptor signaling pathway","5/218","163/18805",0.0306748466257669,2.64605729723645,2.28581573186363,0.0415249420791654,0.237756527572405,0.202062277531337,"ATP2B4/CAV2/APLNR/RGS5/PDE2A",5
"GO:0035966","response to topologically incorrect protein","5/218","164/18805",0.0304878048780488,2.62992280152159,2.27040364146029,0.0424440363954146,0.242144754399739,0.205791702401849,"CCND1/THBS4/CLU/PIK3R1/HSPA1A",5
"GO:1901343","negative regulation of vasculature development","5/218","164/18805",0.0304878048780488,2.62992280152159,2.27040364146029,0.0424440363954146,0.242144754399739,0.205791702401849,"TNMD/ATP2B4/SPARC/THBS4/SERPINF1",5
"GO:0006672","ceramide metabolic process","4/218","113/18805",0.0353982300884956,3.05350328813835,2.37113049910274,0.0425895555805118,0.242538725855267,0.206126527150507,"PLPP1/ASAH1/SCARB2/ST6GALNAC6",4
"GO:0006695","cholesterol biosynthetic process","3/218","67/18805",0.0447761194029851,3.86245378611529,2.54192648641417,0.0428386403137609,0.24265029834866,0.206221349329966,"DHCR24/ACLY/CES1",3
"GO:0050994","regulation of lipid catabolic process","3/218","67/18805",0.0447761194029851,3.86245378611529,2.54192648641417,0.0428386403137609,0.24265029834866,0.206221349329966,"IDH1/SCARB2/CIDEC",3
"GO:1902653","secondary alcohol biosynthetic process","3/218","67/18805",0.0447761194029851,3.86245378611529,2.54192648641417,0.0428386403137609,0.24265029834866,0.206221349329966,"DHCR24/ACLY/CES1",3
"GO:0034284","response to monosaccharide","6/218","220/18805",0.0272727272727273,2.35258548790659,2.18546320898484,0.0434702618647456,0.244645301149654,0.207916843513726,"GPAM/SERPINF1/LRP5/LEP/LPL/TXNIP",6
"GO:2001233","regulation of apoptotic signaling pathway","9/218","399/18805",0.0225563909774436,1.94574739601297,2.06790513563791,0.0435419793494285,0.244645301149654,0.207916843513726,"SRPX/CLU/TPT1/YAP1/PPP2R1B/SFRP2/RPL26/PRDX2/HSPA1A",9
"GO:0000077","DNA damage checkpoint signaling","4/218","114/18805",0.0350877192982456,3.02671817157573,2.35059732138332,0.0437532518784028,0.244645301149654,0.207916843513726,"MAP3K20/NOP53/CCND1/PTPN11",4
"GO:0001776","leukocyte homeostasis","4/218","114/18805",0.0350877192982456,3.02671817157573,2.35059732138332,0.0437532518784028,0.244645301149654,0.207916843513726,"SOS1/GPAM/RPS6/PRDX2",4
"GO:0000305","response to oxygen radical","2/218","29/18805",0.0689655172413793,5.94906675102816,2.88848083720803,0.0442461650732587,0.244645301149654,0.207916843513726,"PRDX2/NQO1",2
"GO:0002092","positive regulation of receptor internalization","2/218","29/18805",0.0689655172413793,5.94906675102816,2.88848083720803,0.0442461650732587,0.244645301149654,0.207916843513726,"APLNR/CD63",2
"GO:0003401","axis elongation","2/218","29/18805",0.0689655172413793,5.94906675102816,2.88848083720803,0.0442461650732587,0.244645301149654,0.207916843513726,"YAP1/SFRP2",2
"GO:0010039","response to iron ion","2/218","29/18805",0.0689655172413793,5.94906675102816,2.88848083720803,0.0442461650732587,0.244645301149654,0.207916843513726,"TF/ALAD",2
"GO:0045742","positive regulation of epidermal growth factor receptor signaling pathway","2/218","29/18805",0.0689655172413793,5.94906675102816,2.88848083720803,0.0442461650732587,0.244645301149654,0.207916843513726,"SOS1/HIP1R",2
"GO:0070841","inclusion body assembly","2/218","29/18805",0.0689655172413793,5.94906675102816,2.88848083720803,0.0442461650732587,0.244645301149654,0.207916843513726,"CLU/HSPA1A",2
"GO:0072207","metanephric epithelium development","2/218","29/18805",0.0689655172413793,5.94906675102816,2.88848083720803,0.0442461650732587,0.244645301149654,0.207916843513726,"YAP1/AQP1",2
"GO:1902430","negative regulation of amyloid-beta formation","2/218","29/18805",0.0689655172413793,5.94906675102816,2.88848083720803,0.0442461650732587,0.244645301149654,0.207916843513726,"CLU/NTRK2",2
"GO:1904358","positive regulation of telomere maintenance via telomere lengthening","2/218","29/18805",0.0689655172413793,5.94906675102816,2.88848083720803,0.0442461650732587,0.244645301149654,0.207916843513726,"HNRNPA1/NEK7",2
"GO:0006643","membrane lipid metabolic process","6/218","221/18805",0.0271493212669683,2.34194030470339,2.17324382350613,0.0442706188082917,0.244645301149654,0.207916843513726,"PLPP1/ASAH1/SERINC1/ENPP2/SCARB2/ST6GALNAC6",6
"GO:0150116","regulation of cell-substrate junction organization","3/218","68/18805",0.0441176470588235,3.80565299514301,2.51007733813574,0.0444455529291722,0.245094363045625,0.208298488006851,"LIMCH1/PIK3R1/APOD",3
"GO:0048872","homeostasis of number of cells","8/218","339/18805",0.023598820058997,2.0356688587589,2.08392972690409,0.0445064164925221,0.245094363045625,0.208298488006851,"SOS1/GPAM/RPS6/RPS24/FSTL1/PRDX2/PTPN11/HSPA1A",8
"GO:1901800","positive regulation of proteasomal protein catabolic process","4/218","115/18805",0.0347826086956522,3.00039888312724,2.3302879610087,0.0449347157522616,0.247024121951774,0.209938533323984,"TF/NOP53/CLU/HSPA1A",4
"GO:0051348","negative regulation of transferase activity","5/218","167/18805",0.029940119760479,2.58267867933857,2.22484649759865,0.0452746696373801,0.248033250586821,0.210796162060413,"RPL23/RPL11/LRP5/YWHAG/NPM1",5
"GO:1902904","negative regulation of supramolecular fiber organization","5/218","167/18805",0.029940119760479,2.58267867933857,2.22484649759865,0.0452746696373801,0.248033250586821,0.210796162060413,"CLU/HIP1R/MAP1B/PIK3R1/SHANK3",5
"GO:0045862","positive regulation of proteolysis","6/218","223/18805",0.0269058295964126,2.32093635578229,2.14900197964605,0.0458989079248,0.25031042745758,0.212731467683966,"TF/MYH9/NOP53/CLU/ASPH/HSPA1A",6
"GO:0048167","regulation of synaptic plasticity","6/218","223/18805",0.0269058295964126,2.32093635578229,2.14900197964605,0.0458989079248,0.25031042745758,0.212731467683966,"MAP1B/NTRK2/S100B/YWHAG/MME/SHANK3",6
"GO:1905953","negative regulation of lipid localization","3/218","69/18805",0.0434782608695652,3.75049860390905,2.47882720545657,0.0460821624018086,0.25031042745758,0.212731467683966,"LEP/PTPN11/CES1",3
"GO:0002065","columnar/cuboidal epithelial cell differentiation","4/218","116/18805",0.0344827586206897,2.97453337551408,2.31019776946475,0.0461339359002317,0.25031042745758,0.212731467683966,"MAP1B/YAP1/FASN/TUBB",4
"GO:0003012","muscle system process","10/218","467/18805",0.0214132762312634,1.84714064004086,2.00764393618786,0.046225275999575,0.25031042745758,0.212731467683966,"ATP2B4/ACTA2/IGFBP5/CALM2/UTRN/CACNA2D1/LEP/SCN4B/FLNA/ASPH",10
"GO:0072594","establishment of protein localization to organelle","10/218","467/18805",0.0214132762312634,1.84714064004086,2.00764393618786,0.046225275999575,0.25031042745758,0.212731467683966,"MAN1A1/CLU/RPL23/SCARB2/PIK3R1/LEP/NPM1/APOD/FLNA/TXNIP",10
"GO:0032412","regulation of monoatomic ion transmembrane transporter activity","5/218","168/18805",0.0297619047619048,2.56730559196156,2.20988177337884,0.0462427208354797,0.25031042745758,0.212731467683966,"FHL1/CALM2/UTRN/SCN4B/ASPH",5
"GO:0060485","mesenchyme development","8/218","342/18805",0.0233918128654971,2.01781211438382,2.05720822716643,0.0464398949324596,0.250422067358633,0.212826347151211,"SEMA3C/ACTA2/NRP2/LOXL2/APLNR/YAP1/SFRP2/FLNA",8
"GO:0007611","learning or memory","7/218","282/18805",0.024822695035461,2.1412421107424,2.09119916929993,0.0466077028752543,0.250422067358633,0.212826347151211,"RAPGEF3/SERPINF1/VLDLR/NTRK2/S100B/MME/SHANK3",7
"GO:1901987","regulation of cell cycle phase transition","10/218","468/18805",0.0213675213675214,1.84319375833137,2.00048309474736,0.0467764103973655,0.250422067358633,0.212826347151211,"FHL1/ATP2B4/MAP3K20/NOP53/CCND1/CDKN2C/CDKN2B/DDR2/PTPN11/NPM1",10
"GO:0002066","columnar/cuboidal epithelial cell development","2/218","30/18805",0.0666666666666667,5.75076452599388,2.82021928513542,0.0470528222401466,0.250422067358633,0.212826347151211,"YAP1/FASN",2
"GO:0008299","isoprenoid biosynthetic process","2/218","30/18805",0.0666666666666667,5.75076452599388,2.82021928513542,0.0470528222401466,0.250422067358633,0.212826347151211,"DHDDS/AKR1C3",2
"GO:0014047","glutamate secretion","2/218","30/18805",0.0666666666666667,5.75076452599388,2.82021928513542,0.0470528222401466,0.250422067358633,0.212826347151211,"SLC38A2/NTRK2",2
"GO:0060402","calcium ion transport into cytosol","2/218","30/18805",0.0666666666666667,5.75076452599388,2.82021928513542,0.0470528222401466,0.250422067358633,0.212826347151211,"CACNA2D1/ASPH",2
"GO:0071549","cellular response to dexamethasone stimulus","2/218","30/18805",0.0666666666666667,5.75076452599388,2.82021928513542,0.0470528222401466,0.250422067358633,0.212826347151211,"SERPINF1/AQP1",2
"GO:0086010","membrane depolarization during action potential","2/218","30/18805",0.0666666666666667,5.75076452599388,2.82021928513542,0.0470528222401466,0.250422067358633,0.212826347151211,"CACNA2D1/SCN4B",2
"GO:0099625","ventricular cardiac muscle cell membrane repolarization","2/218","30/18805",0.0666666666666667,5.75076452599388,2.82021928513542,0.0470528222401466,0.250422067358633,0.212826347151211,"CACNA2D1/SCN4B",2
"GO:1990845","adaptive thermogenesis","5/218","169/18805",0.029585798816568,2.55211443461267,2.19502493383465,0.0472230494520386,0.250907056720044,0.213238525340158,"SCD/NPR3/S100B/FABP4/LEP",5
"GO:0010821","regulation of mitochondrion organization","4/218","117/18805",0.0341880341880342,2.9491100133302,2.29032223517891,0.0473508974175668,0.251165629780137,0.213458278976217,"CLU/HIP1R/PDE2A/HSPA1A",4
"GO:0044773","mitotic DNA damage checkpoint signaling","3/218","70/18805",0.0428571428571429,3.69692005242464,2.44815529011215,0.0477482847992254,0.252486176520468,0.214580572797809,"MAP3K20/NOP53/CCND1",3
